MMETSP0905	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP0910	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP0911	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP0912	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP0913	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP0970	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP0971	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP0972	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP0973	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1059	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1067	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1071	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1405	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1406	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1407	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1408	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1409	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1410	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1411	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1412	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1413	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1414	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1415	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1416	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1417	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1418	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1419	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1420	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1421	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP1422	Bacillariophyta	Coscinodiscophyceae	Skeletonemaceae	Thalassiosira
MMETSP0152	Bacillariophyta	Fragilariophyceae	Thalassionemataceae	Thalassiothrix
MMETSP0154	Bacillariophyta	Fragilariophyceae	Thalassionemataceae	Thalassiothrix
MMETSP0225	Dinophyta	Dinophyceae	Thoracosphaeraceae	Thoracosphaera
MMETSP0198	Labyrinthista	Labyrinthulea	Thraustochytriaceae	Thraustochytrium
MMETSP0199	Labyrinthista	Labyrinthulea	Thraustochytriaceae	Thraustochytrium
MMETSP0472	Ciliophora	Prostomatea	Colepidae	Tiarina
MMETSP1172	Rhodophyta	Porphyridiophyceae	Porphyridiaceae	Timspurckia
MMETSP0224	Dinophyta	Dinophyceae	Gymnodiniaceae	Togula
MMETSP1175	Bacillariophyta	Bacillariophyceae	Triceratiaceae	Triceratium
MMETSP0405	Undescribed	Lobosa	Trichosidae	Trichosphaerium
MMETSP1326	Chlorophyta	Mamiellophyceae	Mamiellaceae	Undescribed
MMETSP1329	Ochrophyta	Pelagophyceae	Undescribed	Undescribed
MMETSP1178	Haptophyta	Prymnesiophyceae	Undescribed	Undescribed
MMETSP0086	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0087	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0974	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0975	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0976	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0977	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0982	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0983	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0984	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0985	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0986	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0987	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0988	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0989	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0990	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0991	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0992	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0993	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1141	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1142	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1143	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1144	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1309	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1310	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1311	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1312	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1317	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1446	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1453	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1456	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1467	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP1475	Undescribed	Undescribed	Undescribed	Undescribed
MMETSP0018	Ciliophora	Oligohymenophorea	Uronematidae	Uronema
MMETSP0168	Undescribed	Undescribed	Vannellidae	Vannella
MMETSP0945	Ochrophyta	Xanthophyceae	Vaucheriaceae	Vaucheria
MMETSP0946	Ochrophyta	Xanthophyceae	Vaucheriaceae	Vaucheria
MMETSP0173	Undescribed	Lobosa	Vexilliferidae	Vexillifera
MMETSP1451	Alveolata	Chromerida	Undescribed	Vitrella
