,S1,S2,S3,S4,S5
K00083,1.46808747705,0.598975123852,1.04289185567,0.817951564492,1.07209397894
K00084,0.732501520842,0.856070415287,1.39050150583,0.733824912188,1.28710164585
K00085,1.48643709723,0.609449207926,0.915031156389,0.970963955138,1.01811858331
K00086,0.780312024878,1.03089579812,1.6388406137,0.0,1.5499515633
K00087,0.666978277872,0.700105183887,1.32405595579,1.0384716638,1.27038891865
K00088,1.53634953315,0.297870844984,1.84424095867,0.238870072516,1.08266859068
K00090,0.509107159762,0.56797177916,2.34046062939,0.61615377033,0.966306661354
K00091,1.40433884695,0.494751490962,1.52388000775,0.554223890303,1.02280576403
K00092,1.00757175635,0.443712026647,0.940506682155,2.38583589612,0.222373638735
K00097,0.914893140799,0.453260745947,0.600466539559,1.89558388506,1.13579568863
K00099,0.709478725337,0.703359244877,0.831740749875,1.67730854216,1.07811273775
K00100,0.938884475339,0.835915715109,1.47891032116,0.773283764987,0.973005723404
K00101,0.66046555835,0.767230989923,1.44088344502,0.77846430778,1.35295569893
K00102,0.448795955094,2.97520202974,0.59775302719,0.330788922808,0.647460065166
K00103,2.09620400715,0.423493782577,1.09306711266,0.75051230608,0.636722791525
K00104,0.859211564198,0.873178897072,1.22616749488,0.991182648853,1.050259395
K00106,0.347285440194,3.06726805991,0.474384405673,0.561370392523,0.5496917017
K00107,0.868952317728,1.14800139503,1.68242766898,0.707299312819,0.593319305446
K00108,0.909932814751,0.912535119174,1.30734907758,0.695359797975,1.17482319052
K00109,1.17530202644,0.69010223942,1.23420672301,0.927668507908,0.972720503225
K00111,0.223359917021,3.47104620876,0.48781191837,0.316991580931,0.500790374916
K00113,0.0,3.95271248975,1.04728751025,0.0,0.0
K00115,0.18894322113,0.416031806374,2.48016029645,0.820233179601,1.09463149644
K00116,0.83499619598,0.667632337685,1.62190000517,0.624063945978,1.25140751519
K00117,1.18713010456,0.588133687679,0.934970707425,1.40550665448,0.884258845855
K00119,0.716807385716,0.865158426729,1.05940184946,1.11060060463,1.24803173347
K00121,0.962062901312,1.34386954858,0.751870465176,0.816420004596,1.12577708033
K00122,1.24708860807,1.02973102823,0.987473979585,0.946623634225,0.789082749891
K00123,1.24465513911,0.931801002077,1.3941714439,0.687686351976,0.741686062933
K00128,0.552021789551,0.862558665468,1.2047741775,1.13718214624,1.24346322124
K00129,0.802856090122,0.577597748511,1.3940271312,1.07289141786,1.15262761231
K00130,0.88520169938,0.707640469146,1.15455764351,1.12146688987,1.1311332981
K00131,0.299840374712,0.419430652006,2.37077087373,0.43852572275,1.4714323768
K00133,1.09860484408,0.753415637505,1.38089036807,0.785569400658,0.981519749688
K00134,0.730357561779,0.387029009755,0.949187939527,2.41191277501,0.52151271393
K00135,0.827400155733,0.828110205721,1.04264212451,1.05678403597,1.24506347807
K00137,1.32019410263,0.996658120427,0.594154548174,1.33975561686,0.74923761191
K00138,1.4120484441,1.86550349266,0.185352322607,0.835899737109,0.701196003525
K00139,3.46316652469,0.722416236882,0.382814335246,0.431602903181,0.0
K00140,0.58949975322,1.98199500843,0.769437154403,0.586293651994,1.07277443195
K00142,0.463941970814,0.408619298466,0.906010217511,1.32984946058,1.89157905263
K00143,0.757579556866,0.821221078451,1.24431947282,1.05792787206,1.1189520198
K00145,2.43339614319,0.719925430452,0.563233352587,0.567790209834,0.715654863936
K00147,2.10684819206,0.768338042524,0.985001979632,0.269035105019,0.870776680761
K00148,0.0,5.0,0.0,0.0,0.0
K00149,1.29327297181,0.854292661112,0.679045113757,1.53117485687,0.642214396458
K00150,0.702187238112,1.18778050097,1.20599532965,0.652654036268,1.251382895
K00151,0.892275373458,0.589407124291,1.40549268178,2.11282482047,0.0
K00153,0.505542231796,0.816308064394,1.12074537599,1.33008536616,1.22731896167
K00155,1.08854268624,1.08947684091,0.831344808033,1.1716215919,0.819014072916
K00156,1.8451212953,0.6094125586,1.45319738428,1.09226876182,0.0
K00158,0.79764875027,0.808656127677,1.49811042047,0.713277117438,1.18230758414
K00161,0.839199442462,1.61437282568,0.845057131697,0.352181973331,1.34918862683
K00162,0.956207583639,1.49194842864,0.862325703445,0.518795656489,1.17072262778
K00163,0.813276923559,0.909234943362,1.58309365374,0.596312882273,1.09808159706
K00164,0.488414951147,2.20640221587,0.965634530886,0.510920602991,0.828627699109
K00166,0.338956359546,2.79399181895,0.645149291525,0.450038834251,0.771863695733
K00167,0.641365739677,1.35881008831,0.924271313356,0.679909238933,1.39564361972
K00169,1.02378278363,0.7621528807,1.61264028228,0.590022309072,1.01140174432
K00170,0.635280660234,0.675955206361,2.05528931832,0.594507971318,1.03896684376
K00179,0.260379882137,0.343996398688,1.09371921035,1.23311052641,2.06879398242
K00182,0.0,0.0,0.0,0.0,5.0
K00207,0.307154214244,0.361790014101,1.9158598143,1.25746200198,1.15773395538
K00208,0.591116724806,0.315328756134,0.595689860845,3.13297605574,0.364888602477
K00211,0.0,0.0,2.35023472726,2.64976527274,0.0
K00212,5.0,0.0,0.0,0.0,0.0
K00213,0.504962935612,0.839372083469,0.674791654777,2.11453588142,0.866337444721
K00215,1.45822997319,0.42205330468,1.56326460509,0.327627385726,1.22882473131
K00216,0.13159433562,0.347707182057,1.2437071414,2.49282485477,0.784166486148
K00218,0.97849408427,0.509014541862,1.82391152142,1.14913525518,0.539444597266
K00219,0.553173801295,0.999756348683,1.08744141915,1.27842720672,1.08120122416
K00222,0.507670318325,1.10636821309,1.23647683352,1.04706446665,1.10242016841
K00223,0.844208194279,2.12040326313,0.844800338677,0.385690612945,0.804897590966
K00224,0.447632208377,0.506898502146,1.5445058106,2.11990259607,0.38106088281
K00225,1.9425799814,1.40698863539,0.620554725029,0.473384560737,0.556492097446
K00226,1.18462789147,0.635210578603,1.66081518388,0.702483253488,0.816863092564
K00227,0.45396417043,0.641641036809,1.50551213248,0.794352586226,1.60453007405
K00228,1.80688647032,0.962065387825,0.538134207521,1.29237902773,0.400534906605
K00231,2.04818400387,0.589697513069,0.671753172089,1.06922280016,0.621142510808
K00232,1.17048625482,1.06040724443,1.0005629341,0.974601244184,0.793942322465
K00234,0.632983109925,1.13483944936,1.33866615593,0.667929598453,1.22558168633
K00235,0.664006568638,1.40702060369,1.06036358443,0.504754028473,1.36385521477
K00236,1.26278355449,1.79265044933,0.55437822658,0.431450737144,0.958737032455
K00237,0.319042766416,0.27488990761,0.640932310558,0.624078542626,3.14105647279
K00239,0.734114422293,1.18672632463,0.890613445304,0.766585874194,1.42195993358
K00240,1.13282201874,1.45802546136,0.921655724866,0.458595007496,1.02890178754
K00241,0.0,0.0,2.22823860968,1.50733266396,1.26442872636
K00243,0.504737113393,0.666824748004,0.63604070241,2.39034076859,0.802056667606
K00244,0.918292151594,1.14251484574,1.23582222662,0.569996245916,1.13337453014
K00248,0.888136032506,0.433958218701,0.659664684435,0.516466839901,2.50177422446
K00249,0.847163181848,1.21981865357,1.04055782279,0.87903518042,1.01342516138
K00252,0.569975634684,1.46938400201,1.06091953901,0.77169718248,1.12802364182
K00253,0.358559246595,2.15925031813,0.700173655041,0.770552624721,1.01146415551
K00254,0.676667040853,1.2346917731,1.25279320856,0.724337456753,1.11151052073
K00255,1.0336916363,0.781451792755,1.19404889311,0.815895111478,1.17491256636
K00257,1.03243670391,0.853443740016,1.22348936015,0.997006175027,0.893624020902
K00258,0.117818314379,0.778268188638,1.48467868611,0.278982774074,2.3402520368
K00259,0.890347406256,0.735166967441,1.14533889512,1.21224925508,1.0168974761
K00260,0.0,0.0,2.56968865127,0.0,2.43031134873
K00261,0.790692874347,0.663244621389,1.00165760023,2.02088114362,0.523523760415
K00262,0.387234911341,3.00288394749,0.30216148685,0.359474359205,0.948245295116
K00263,1.4602847607,0.514461352509,1.02231496166,1.22944641596,0.773492509165
K00264,0.75290954767,1.88857410774,1.0944146794,0.375089906334,0.889011758858
K00265,1.11132630395,0.750789007316,1.43225748296,0.777493654022,0.928133551755
K00266,1.22642867026,1.34129243936,1.34119783174,0.440163314936,0.650917743709
K00272,0.781575349836,0.442527779204,1.5242443322,1.58631213828,0.665340400484
K00273,0.470072865498,0.564571521513,1.4627041854,1.0091639384,1.49348748919
K00274,0.846925381498,1.19433240793,1.05925233464,0.878788433538,1.02070144239
K00275,0.182757450225,0.396662697068,0.699126321959,2.65833732552,1.06311620522
K00276,0.312090966498,3.18943118648,0.402296080836,0.49266819032,0.603513575866
K00277,0.515504024235,0.681049266904,0.902234089811,0.0,2.90121261905
K00278,0.872412370209,1.38598831301,1.14255023265,0.510538757187,1.08851032695
K00279,1.5343830885,1.20041968165,0.87765495835,0.791607613695,0.595934657803
K00280,0.998568290487,1.08366250137,1.32949440949,0.844470188976,0.743804609673
K00281,0.722305114385,1.23408797261,0.925607219865,0.717844099068,1.40015559407
K00282,0.846244260338,1.97340182855,0.857657322842,0.493966764294,0.828729823974
K00283,0.811875600516,0.947715935999,0.89879744903,0.884570292072,1.45704072238
K00284,1.46140901421,0.224117728511,2.196945428,0.333175933588,0.784351895689
K00285,1.13006054382,1.88360501546,0.768586653331,0.51992446528,0.697823322113
K00286,1.88601607708,1.28037595083,0.801287535844,0.437799139475,0.594521296766
K00287,0.720676118309,0.8875590945,1.34683948788,0.795399651282,1.24952564803
K00288,1.40721080505,1.11546739746,2.06883387936,0.222142924706,0.186344993424
K00289,0.451933676568,3.82733587491,0.279882894404,0.164636426664,0.276211127451
K00290,1.14095760096,1.00490432816,1.19814099703,0.900560376361,0.755436697494
K00293,0.395804604636,0.683805959214,1.24692553841,1.76631500263,0.907148895112
K00294,0.835155954921,1.99173803558,0.775376768524,0.619954907912,0.777774333067
K00295,1.60663714305,0.278696074353,1.82553422953,0.4824704168,0.806662136269
K00297,0.857434230958,1.16362667208,1.02086569856,1.16632744097,0.791745957435
K00299,0.0649680185007,0.454906309646,2.55840509748,0.553817538834,1.36790303554
K00301,0.294356750074,0.494943721784,1.68605208811,0.823738282402,1.70090915763
K00306,0.719948938388,0.518808079415,1.09968275851,1.18817435671,1.47338586698
K00308,1.17861742176,0.667332906918,1.70918857973,0.664489540584,0.780371551012
K00311,0.77034096631,1.3037670277,0.984177112781,0.705397737064,1.23631715614
K00313,0.498383635092,1.28394037108,1.62242223668,0.531056673252,1.0641970839
K00314,0.632444085753,0.851160234974,1.59828422932,0.664808480751,1.2533029692
K00315,0.566613002192,0.665659666855,1.98839102665,0.65385998133,1.12547632297
K00318,0.549631757277,2.81610281837,0.59105957155,0.397813672904,0.645392179896
K00322,0.63755627182,0.79957130819,1.57674411888,0.650910062002,1.33521823911
K00323,0.744532201184,1.26220603393,1.02640443478,0.95950821452,1.00734911559
K00324,0.841329391612,1.11330349253,1.38875832453,0.646898364137,1.00971042719
K00325,0.677866557606,1.13950615737,1.46203272151,0.651425251974,1.06916931154
K00326,0.539285203126,1.25916083095,1.3629335916,0.804812032347,1.03380834198
K00327,0.646646858299,1.37279060911,1.18897168428,0.745911251989,1.04567959632
K00328,0.464995639587,0.612519456246,2.01477717259,1.09783734947,0.809870382106
K00330,2.40573168247,0.595929561781,0.631576001201,1.06810277437,0.298659980177
K00331,0.68299539713,2.2129129589,0.750297241844,0.431116473584,0.922677928542
K00333,0.0,0.0,1.72919311902,0.0,3.27080688098
K00334,1.29010527164,0.85220018484,0.903175844064,1.52742444766,0.427094251795
K00336,0.550703052835,0.689658531651,1.13251124534,1.10026133959,1.52686583058
K00337,0.991869602702,0.818994656233,0.998181687295,1.37004855257,0.820905501197
K00338,0.758592249159,1.4815146553,0.900517870768,1.1714841241,0.687891100669
K00340,1.13172729492,0.0,1.18844807937,2.67982462571,0.0
K00341,0.714922118218,1.50009943023,1.23653458063,0.796644170363,0.751799700554
K00342,0.72736554414,0.480473233301,0.763820213413,0.861166866715,2.16717414243
K00343,1.01442650879,0.630678643822,0.751954109405,0.706490385366,1.89645035262
K00344,0.95164257979,1.15232184554,0.701688686615,1.19508555753,0.99926133052
K00346,0.624306201516,0.164958278065,1.8356678561,0.886979296331,1.48808836798
K00347,0.781060836053,0.45861558983,0.637938503629,2.26047454604,0.861910524447
K00348,2.15412062318,2.84587937682,0.0,0.0,0.0
K00351,0.666885716504,0.548205518633,2.00755307144,0.982565512659,0.79479018076
K00354,0.527622400027,2.4397073766,1.24664892259,0.0,0.786021300788
K00355,1.44313806215,0.635525668773,1.01031091496,0.0,1.91102535411
K00356,0.525474932924,0.624799945138,2.17045696303,0.705089509934,0.974178648977
K00357,1.47749734968,1.30715768047,1.06997950538,0.418991119688,0.726374344789
K00358,0.0,0.396830642162,1.41941590238,1.24469046312,1.93906299234
K00359,0.599156348539,0.439758386129,1.3682284163,1.55386501962,1.03899182942
K00362,0.211865206674,0.464637436881,2.15764625414,0.649170088361,1.51668101395
K00363,4.6901823187,0.309817681301,0.0,0.0,0.0
K00364,0.830358916933,0.95093308663,1.43803383899,0.644494727126,1.13617943032
K00365,0.5585532343,0.360380994952,1.08670379676,1.60967832603,1.38468364796
K00366,0.344234039682,0.951406133864,2.14219844765,0.570366570721,0.991794808086
K00367,0.7972793162,0.234069298434,1.30237018801,1.25858868105,1.4076925163
K00368,0.237836754223,0.599862963644,1.7028875505,0.870361734457,1.58905099717
K00375,1.75789758579,1.80632365838,1.43577875583,0.0,0.0
K00380,0.689891687945,0.83371896234,1.56125708024,0.666947452051,1.24818481743
K00381,0.96596426664,0.966010003297,1.34651084679,0.584857310274,1.136657573
K00382,0.566759304208,1.09402987602,0.750088438785,1.56872348302,1.02039889797
K00383,1.00984066745,2.15245484487,0.803573323353,0.464393642279,0.569737522052
K00384,0.460211485582,0.708193810184,1.16517345769,0.745904284617,1.92051696193
K00385,0.670437933448,0.88573753378,2.11211838201,0.0,1.33170615076
K00387,0.61795228352,1.48052951815,1.19638794659,0.787950311722,0.917179940015
K00390,2.63821026375,0.975662546738,0.580787756021,0.366231989515,0.439107443973
K00391,0.679831885504,0.580802497374,1.62770163548,0.590252103998,1.52141187765
K00392,1.5417882334,0.760060988103,1.85619262673,0.241841168355,0.600116983413
K00400,0.638162620877,0.800942682205,1.07223447841,1.28444310495,1.20421711356
K00404,0.141173771806,0.163195635951,0.648590373201,0.752144215086,3.29489600396
K00405,2.28942619984,0.0,0.0,2.71057380016,0.0
K00411,0.627759372875,0.901349225073,0.794272677743,1.22504360134,1.45157512297
K00412,1.35481085678,1.03013895513,0.735346271346,1.46546029161,0.414243625138
K00413,0.618966962613,1.38461918627,0.844337963206,0.976101994016,1.17597389389
K00414,2.19253753128,1.35176216634,0.383737470692,0.346114951633,0.725847880048
K00415,1.2725799118,1.42424112495,1.02142169939,0.460639563612,0.821117700249
K00416,1.11802368519,1.47922669834,0.693918074541,0.779440292524,0.929391249402
K00417,0.864220863242,1.55282275435,0.767142467719,0.870565555709,0.945248358978
K00418,0.545820032051,1.44220147744,1.71952758854,1.29245090197,0.0
K00423,1.97481985272,1.67391544846,0.630855902303,0.37761261766,0.342796178853
K00425,1.26403709051,0.417490210242,3.31847269924,0.0,0.0
K00428,0.610027993473,1.90961866779,0.965792863303,0.473042699779,1.04151777565
K00430,0.94605061254,0.585871162464,0.651961740491,2.170154582,0.64596190251
K00431,5.0,0.0,0.0,0.0,0.0
K00432,0.71524197263,1.65729625499,0.70566801622,1.26811254991,0.653681206253
K00433,0.299734282518,0.449500785517,2.18628231072,0.728925049027,1.33555757222
K00434,1.71425006364,1.37371048615,0.652488303057,0.671999208279,0.58755193887
K00435,1.00641018842,0.636617174409,1.63930385289,0.635885633535,1.08178315074
K00441,0.176764362051,2.94195459114,0.843261384264,0.16834452115,0.869675141393
K00451,0.389574217963,2.8188063402,0.694926786964,0.461237697247,0.635454957631
K00452,0.501543920411,0.678767240851,1.56291423311,0.936569857927,1.3202047477
K00453,0.545582738265,1.26137767371,2.00524336665,0.645944506212,0.541851715161
K00454,0.681706122881,3.60678592023,0.28407634839,0.238289100117,0.189142508386
K00456,0.47387287549,3.28006864748,0.493369616659,0.35245032503,0.400238535338
K00457,0.715493038082,1.26935090148,0.712711677353,1.2521098092,1.05033457388
K00458,0.671081475499,0.44329386914,1.40943051252,0.476717493333,1.99947664951
K00459,0.560909065769,3.04324070296,0.364001828358,0.266133510966,0.765714891944
K00461,0.441209751448,3.328987634,0.509654907561,0.359856101109,0.360291605882
K00463,0.868080272531,0.816401201968,1.45235957284,0.801309505481,1.06184944718
K00464,0.802260545058,2.85991388248,0.499769662683,0.373496034533,0.464559875247
K00469,1.00964717621,0.450895304077,1.4505156734,0.522505352412,1.5664364939
K00471,0.795761956962,1.5455000994,0.731105002825,0.845062421659,1.08257051915
K00472,0.574905230602,1.58332635623,0.938552294981,0.831061443076,1.07215467511
K00473,0.435561074634,0.863151022958,1.372172585,1.03136797977,1.29774733764
K00474,0.38532842962,0.0,2.22552339941,1.36863264585,1.02051552512
K00476,0.636951991163,0.932588164362,1.00158896075,1.04955045567,1.37932042805
K00477,1.15549642525,0.493888420767,1.32047394431,1.28758009802,0.742561111663
K00480,0.267298499063,2.75896926319,0.813009522407,0.534592969411,0.626129745932
K00483,0.977322189616,1.10671918767,1.12404765373,0.220400737607,1.57151023137
K00485,1.36224339907,0.543642202308,1.08453834022,0.834278672603,1.1752973858
K00486,0.612788496841,0.872481136526,0.952207124266,1.26719667278,1.29532656959
K00488,0.828785058599,0.923851500861,1.35987929623,0.858587484813,1.02889665949
K00489,0.762702652494,0.803706060595,1.22999714627,1.13950549464,1.06408864601
K00491,0.306292591582,0.524550424164,2.21576702729,0.376067105431,1.57732285153
K00492,0.245804114643,2.1550918937,0.774370546488,1.26990808567,0.554825359496
K00493,0.364514821371,1.20393120228,1.91391928649,0.431568540908,1.08606614896
K00496,0.999892955047,1.545649759,1.17857857186,0.748951525991,0.526927188103
K00497,0.33180110491,0.526023981114,2.43901398634,1.57134810792,0.131812819709
K00498,1.41712539199,0.624070271652,0.992099986098,0.559270114546,1.40743423571
K00500,0.429821142956,1.87866807707,0.685828892853,0.486033919074,1.51964796805
K00503,0.456410062481,0.907973132778,1.48243895592,0.867102490502,1.28607535832
K00504,0.658763782087,0.435157214843,1.03767032273,1.55989116255,1.30851751778
K00505,1.06336242471,0.838683570967,1.09530002077,0.59164780701,1.41100617654
K00506,0.355768523519,0.235008730039,1.86799602861,0.421213332338,2.12001338549
K00507,0.703817938443,0.950917815008,0.629755402605,1.81654362717,0.89896521677
K00508,0.215431283093,0.387734102935,1.01966729339,1.44534332946,1.93182399112
K00509,0.155997947626,4.43946753803,0.124876415862,0.112027684954,0.167630413531
K00510,0.82270407715,1.62302926917,0.809473211156,0.915919390687,0.828874051838
K00511,0.0,0.575377382377,1.82938338513,0.0,2.59523923249
K00513,0.767075522392,0.0,2.41656122127,1.81636325634,0.0
K00514,0.245178778376,0.22606478525,1.28733419071,2.3282893769,0.913132868763
K00515,0.687837901246,0.677693370748,1.016133118,1.15943916055,1.45889644945
K00517,0.665080968441,1.53813614299,1.17064580424,0.727118775586,0.899018308739
K00520,0.687943995079,1.22642073447,1.15761742552,0.726175009703,1.20184283523
K00521,0.300591120899,0.635393255228,1.5151506208,0.996480413915,1.55238458916
K00522,0.695461463816,0.408008132736,1.071957022,2.27200899762,0.55256438383
K00524,0.570880717354,0.919192501104,1.29265583028,1.22506174124,0.992209210028
K00525,1.00742980893,0.981724436152,1.3515893292,0.710545823479,0.948710602239
K00526,0.872704208591,1.40566129525,1.19681606863,0.669955393219,0.854863034308
K00528,0.630171830199,1.20847767414,1.22309794819,0.894767263353,1.04348528412
K00529,1.21055637571,0.882375567068,1.27122797704,0.88959864817,0.746241432011
K00530,1.22288295955,0.71804034193,1.28417235415,0.965224244418,0.809680099951
K00535,0.684864648711,0.0,4.31513535129,0.0,0.0
K00537,0.0,2.46175073821,1.30450206443,0.0,1.23374719737
K00540,0.778901382858,1.32947235325,0.83583016461,0.978750462226,1.07704563705
K00542,0.435560242323,0.751091384718,1.82955995057,0.781666869926,1.20212155247
K00543,0.158525223412,0.524814132566,2.16509330935,0.616053230334,1.53551410434
K00544,0.541437760832,0.734643911045,1.32155027975,0.658362371905,1.74400567647
K00545,0.976768807684,0.606717426035,1.37257724128,0.861585645477,1.18235087952
K00547,0.773573019304,0.881583773113,1.19564529348,1.08502232899,1.06417558512
K00548,0.608776373521,1.61974662852,0.861189336155,1.01556938818,0.894718273618
K00549,0.892367626157,0.632599872835,1.43992184978,0.824602250246,1.21050840098
K00550,0.876176695172,0.826818397796,1.5510081776,0.652050033662,1.09394669577
K00554,0.683092889115,0.601637607064,2.27154077946,0.539166739231,0.904561985125
K00555,1.51520775514,0.715693965549,1.31169915885,0.567436519442,0.889962601021
K00556,0.724283328312,0.331225771231,1.47241168752,1.03341872688,1.43866048606
K00557,0.409818566236,0.480296143434,1.0897779474,1.1425820147,1.87752532823
K00558,0.708868962345,1.15544395701,1.34154353084,0.845173492283,0.94897005752
K00559,0.455488736655,1.84124167559,0.587364888265,1.23178363492,0.884121064563
K00560,0.59905736957,1.05092099647,1.00034253891,0.90226661693,1.44741247813
K00563,0.491644698075,0.6495279289,1.03257065511,0.873126574917,1.953130143
K00564,1.98677067353,0.656196967968,0.782379443914,0.588060944593,0.986591969998
K00565,0.677540440912,2.22442288484,0.709439601698,0.555412305993,0.833184766561
K00566,1.58167144867,0.851163475923,0.940693438004,0.6209741587,1.0054974787
K00567,0.678641968423,0.589852732467,1.0971131132,1.26865330487,1.36573888104
K00568,0.655883205965,0.553602848364,1.24358590072,1.20794350997,1.33898453498
K00569,0.805042192265,0.576633054048,1.0287274929,1.12538523611,1.46421202468
K00571,1.38043302965,0.939500019584,0.922484589469,0.594315744955,1.16326661634
K00573,0.739242978066,1.18017567851,0.923122415606,1.18025653172,0.977202396092
K00574,0.547045998078,0.631107957229,1.7683399962,0.924383985999,1.12912206249
K00575,0.495682448063,0.691243573495,1.18564129052,1.36935141203,1.25808127589
K00586,1.77914994507,0.585429961811,1.25209689479,0.3688219036,1.01450129473
K00587,0.864858518749,1.47523093179,1.32495586317,0.496461640476,0.838493045815
K00588,0.36749186734,0.481078451625,1.97764268707,0.753808929866,1.4199780641
K00589,0.52341540306,0.999798840968,1.24783334956,0.21481028774,2.01414211867
K00591,1.03292862003,0.742968414767,1.26548069203,0.978351433241,0.980270839937
K00592,0.360471357792,0.470692964328,1.31387808691,0.744385933765,2.1105716572
K00597,2.22530939204,0.489988198874,0.681578091364,0.805035761233,0.798088556487
K00598,1.96942469463,0.357929416891,1.48817809001,0.542831247314,0.641636551149
K00599,0.879343094108,0.978585831878,1.21963164006,0.886773253054,1.0356661809
K00600,1.13661860431,1.19264254417,1.12223362484,0.658804635762,0.889700590923
