2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
2,1.01538703108,
3,1.57768493891,
3,1.56263674226,
3,1.64226778647,
3,1.6582975742,
3,1.63646377042,
3,1.63532753772,
3,1.42059007766,
3,1.63409095287,
3,1.6595252792,
3,1.80022326415,
3,1.45906677103,
3,1.57179178989,
