cNumber,S1,S2,S3,S4,S5
C14211,0.00164325159902523,0.00146803650969349,0.000696715122601445,0.000725539791433931,0.000699497671993711
C14209,0.00121329101099645,0.00219648571287539,0.00403943505993622,0.0035641554097683,0.00368416245878297
C14208,0.000326677137522013,0.00530193533148789,0.000170392512228193,0.00015989600531929,0.000352404937624566
C14183,0.000473592573609829,0.00319049946256413,0.00215551555895505,0.00227408973339803,0.00218809011273406
C14175,0.400402942643301,0.355513062607037,0.45697382356675,0.373743926877188,0.355085721820215
C14162,0.000888786069836455,0.0104122218726492,0.000512685806041059,0.000671103184179327,0.00144484301957999
C14161,3.0186740289638e-05,0.000659583681593971,4.66113544573771e-05,0.000322751572413189,0.000738489749180669
C14127,5.98554198919371e-05,0.000427981047766596,5.98864706789381e-05,0.000205338715179871,0.000338020393390241
C14112,0.000563092064949589,0.000988576398709445,0.000734718537816285,0.000562060089026042,0.000617447969654863
C14108,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
C14103,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
C14100,0.000951076303087925,0.000759646717582394,0.00028073714039507,0.000601531870180243,0.00092935793097178
C14097,0.000498724607914714,0.000961734998355813,0.00114056332682481,0.00139794467555486,0.00178548133559687
C14096,0.000951076303087925,0.000759646717582394,0.00028073714039507,0.000601531870180243,0.00092935793097178
C14088,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
C14043,0.00216988340996561,0.0112748197727983,0.0009221189932241,0.00141387384408079,0.00209064855877583
C13958,0,3.99799987888658e-05,0.000239708071013158,0.00038757630897144,0.00100583955397225
C13946,0.000449514762811121,0.00189340326651186,0.00034938214080374,0.000198886268189333,0.000284466598405379
C13929,0.000371942168278936,0.00136009325748022,5.7093383735304e-05,1.50295661006474e-05,0
C13846,0.0164786681796114,0.0390354257101601,0.0162170198470654,0.00980492583513553,0.0123448783847712
C13843,0.00633993463473777,0.0345827933345904,0.00114744863060729,0.00338265797241545,0.00314674639371598
C13831,0.0019531814198227,0.00209555072792853,0.00139657590057076,0.00157602047529751,0.00121894486501945
C13829,0,0.000224806798461306,0,3.81141240840816e-05,0.0029971996119556
C13820,0.0013637421630494,0.00130579797311522,0.00138501026590203,0.00292404484116635,0.00170361557125006
C13819,0.00397926904811545,0.0340536503683212,0.0017884843387185,0.00246363807294693,0.00382686169499099
C13818,0.00397926904811545,0.0340536503683212,0.0017884843387185,0.00246363807294693,0.00382686169499099
C13816,0.000647345572180733,0.00375726583306046,0.000562148915162945,0.00132611841192687,0.00157990792791218
C13809,0.00346920833583434,0.00665378085693874,0.00101519731937387,0.00111086484658971,0.00516384007186545
C13808,0.0420293439993773,0.134573022989086,0.00952695509230972,0.0197712765254451,0.0223052344631554
C13807,0.0420293439993773,0.134573022989086,0.00952695509230972,0.0197712765254451,0.0223052344631554
C13802,0.00386300860846285,0.0209376658253062,0.00711637216854617,0.023011936121402,0.0454522389284303
C13800,0,3.99799987888658e-05,0.000239708071013158,0.00038757630897144,0.00100583955397225
C13792,0.000449514762811121,0.00189340326651186,0.00034938214080374,0.000198886268189333,0.000284466598405379
C13790,0.00167728827947966,0.0476993060477356,0.000129769795069936,0,0.000307831261491792
C13778,0.0013637421630494,0.00130579797311522,0.00138501026590203,0.00292404484116635,0.00170361557125006
C13741,0.000105682482380522,0.000532940622027872,0,0,0
C13740,0.000105682482380522,0.000532940622027872,0,0,0
C13730,4.38900636263162e-05,0.000863604899977147,0.000366994107870001,0.000158975226115899,0.000157010684997333
C13687,0.00780190245495164,0.00932505179820249,0.00965270493480569,0.00841218613091549,0.00528770730086267
C13636,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
C13635,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
C13634,0.000119503917579136,0.000243063298391147,0.000181077179544502,0.000291665887918872,0.000192985296212512
C13631,0,0.000840160590392886,3.74842304300496e-05,0,0.000221264128743331
C13629,0,0.000840160590392886,3.74842304300496e-05,0,0.000221264128743331
C13626,0,0.000840160590392886,3.74842304300496e-05,0,0.000221264128743331
C13456,0.0011697648192292,0.00151578305928481,0.00130544986910959,0.00137179407725711,0.00128382352438966
C13455,0.00159473584849716,0.0222919176615799,0.000608772566122289,0.001430382047991,0.00168035206970228
C13454,0.000708607346247139,0.00841097294054779,0.000895792619631133,0.00151913698768828,0.00131134150056505
