gID,S1,S2,S3,S4,S5
K01369,0.893953883062,1.23480375256,1.66428138257,0.48112625887,0.725834722942
K01365,0.439937067968,3.17168441452,0.335205454808,0.551333941703,0.501839120998
K01366,1.00787566943,1.02726048787,1.14919121784,0.977422227231,0.838250397625
K01360,0.558343855672,0.590159169266,1.09455272834,1.05775820229,1.69918604443
K01363,0.615150923989,1.28262907154,0.938759879852,0.637317542896,1.52614258172
K01362,0.946591679363,0.589849733256,0.699858599451,0.764082006025,1.99961798191
K08568,0.507724368609,1.58333809801,0.695609583465,1.39160024201,0.821727707901
K08569,0.0,1.39384101486,1.10794175049,2.49821723465,0.0
K05841,0.519083450692,0.274332106003,1.50458374377,1.67175438033,1.03024631921
K05844,1.22287525984,0.302941932221,1.20399109766,0.904957874315,1.36523383596
K00508,0.143118233642,0.333027378511,0.794132871711,1.66928297557,2.06043854057
K00509,0.152508944432,4.44822057567,0.12517029237,0.106221472558,0.167878714969
K00503,0.414524708737,1.33671484924,0.789499666373,1.06481507518,1.39444570047
K00500,0.382565567904,2.15263744451,0.529868388604,0.425775405049,1.50915319393
K00507,0.766962916157,1.13171113853,0.520499186643,1.76615599252,0.814670766147
K00505,1.64512525121,0.973038414003,0.940359431579,0.589700194711,0.851776708496
K01109,0.432000449285,2.8323990168,0.508263131517,0.692263033987,0.535074368415
K04468,1.03618188632,0.456343964463,1.45093111986,0.0,2.05654302935
K09284,0.405603865004,4.28716875599,0.0274809931374,0.12393619522,0.155810190648
K04461,0.739384097383,0.402249984913,1.00488030563,2.16290457099,0.69058104108
K04460,0.927338233021,0.462641173584,1.48720872397,1.10471336811,1.01809850132
K01103,0.837290731823,2.03537982601,0.406931732396,1.05404256784,0.666355141937
K01102,0.345076955303,1.59573970163,0.770093969948,0.919316437106,1.36977293601
K01104,0.708570276181,0.156030409912,1.24022906167,1.95761182617,0.937558426062
K01106,0.469604457882,0.177272274342,0.880672071353,0.476597494082,2.99585370234
K05592,1.74777341606,0.481516247793,1.03709988026,0.95583617127,0.777774284623
K05591,0.560994107404,0.0,0.883714780387,1.32845360516,2.22683750705
K05595,0.0,2.15020300638,0.427290425771,0.0,2.42250656785
K14549,1.80700071316,0.894285252473,1.39705141942,0.32193725262,0.579725362328
K14548,2.38288897815,0.578955006952,1.26523234168,0.25485931387,0.518064359348
K14540,0.963672641868,0.494458620394,2.0044362991,0.664675136288,0.872757302352
K14546,0.944913903287,0.33481066241,1.79975056367,0.752657385437,1.16786748519
K14545,2.04042837237,0.86143947801,1.34088035778,0.226599137248,0.53065265459
K14544,2.27629551266,0.27010300407,1.60994273019,0.195577176913,0.648081576163
K06573,0.549157227912,1.81387704466,1.44179719743,0.650211730919,0.544956799078
K09780,0.0,0.0,0.0,5.0,0.0
K16603,0.371335031129,0.610958383736,1.79535149328,0.929124305903,1.29323078595
K02456,1.13084684198,0.426883762899,2.03589501907,0.765114788771,0.641259587283
K05337,0.526049743094,0.622821035695,0.90401741227,1.53693666542,1.41017514352
K02454,1.73659274955,0.679830031051,1.08074898003,0.609244178197,0.893584061178
K02100,1.13080910011,1.49405596047,2.37513493942,0.0,0.0
K02453,0.0,0.704596120097,1.12009676042,0.0,3.17530711948
K05330,0.860276142272,1.70494324507,1.581065623,0.0,0.853714989651
K05849,0.588932747171,1.00043400991,0.927741090637,0.896555981667,1.58633617061
K14171,2.53123849085,0.428760770251,0.681612729303,1.22957216862,0.128815840971
K02108,2.73966981103,0.213179470541,0.611387906954,1.22371432567,0.212048485812
K02109,1.73274089374,0.267848406915,0.831525604879,1.9021758877,0.265709206766
K05339,0.0,2.78574777309,2.21425222691,0.0,0.0
K03853,0.174046305708,0.0,2.61988967951,0.824312818952,1.38175119583
K03854,0.97203610587,0.395161499486,0.863775687659,1.06239388597,1.70663282102
K03857,1.2841314563,1.11394933842,0.98760225319,0.867738158923,0.746578793173
K03859,0.337777814419,1.48414561562,1.00232535116,1.20912706095,0.966624157844
K13010,1.14089918957,1.25615605255,1.39786364682,0.450288184438,0.754792926628
K04883,0.0,0.0,0.0,0.0,5.0
K04882,2.06665992684,1.36527397386,0.542617135084,0.0,1.02544896421
K04881,1.13163298172,0.0,1.18850148965,2.67986552863,0.0
K04885,0.714530843367,0.708048541005,1.31320642002,0.846035786122,1.41817840948
K04884,2.91349592302,0.400979403483,0.988041149846,0.21560696887,0.48187655478
K03719,0.718769844483,0.738623206627,0.419364095745,2.64772108974,0.475521763405
K13274,0.190601617678,2.84355948473,0.817355391165,0.376133070289,0.772350436134
K13275,0.369723657936,1.52998470723,0.732606889343,0.941611856392,1.4260728891
K13276,0.797836038668,0.434050771821,1.13360443027,1.88933584728,0.745172911956
K13277,0.807475675256,0.96017502516,1.18721075316,1.08356067708,0.961577869343
K13273,1.46357484595,1.04122650143,0.354698911962,0.799817358548,1.34068238211
K13278,2.17491258946,1.57492977583,0.373358971526,0.544750215481,0.332048447703
K03275,0.0,0.0,0.0,2.7201675521,2.2798324479
K03274,0.868218122548,1.58830978905,1.19234758187,0.158153221811,1.19297128472
K03276,1.13845896809,1.12813074318,1.4945295848,0.673992618357,0.564888085583
K03271,1.16702822208,0.0,2.45119001899,1.38178175892,0.0
K03270,0.871413513555,0.57565916947,0.457582192736,3.09534512424,0.0
K03273,0.885713723019,0.292559476918,0.930183551284,1.57310540413,1.31843784465
K03272,1.30502586721,0.61579724083,0.978949724746,1.54520129999,0.555025867215
K12275,1.08373878841,1.08621400943,0.71221242911,0.907851700777,1.20998307227
K12272,1.82362863723,0.481882765109,0.383040840821,0.863690920297,1.44775683654
K12271,0.321094672951,0.282826051982,1.06784207816,1.20393367153,2.12430352538
K16196,0.401878231825,2.28148634776,0.846027974031,0.647489308468,0.823118137917
K04469,0.190820183621,0.0504230718054,3.24644475763,0.451876261001,1.06043572594
K16194,0.459359520491,1.05697491476,1.52623912062,1.36894875859,0.588477685546
K16195,0.637052627384,2.02900579435,0.885574752047,0.721499440185,0.726867386035
K16191,2.31613830003,0.408016963398,1.29727695714,0.365649668478,0.612918110954
K13907,0.594250903795,0.415665040436,0.917764258328,1.40723459133,1.66508520611
K03431,1.57819175793,0.490624139481,1.07244106776,0.38471970675,1.47402332808
K01101,0.3688526167,0.611153602303,0.724593287451,2.59990617615,0.695494317396
K17570,0.865045047818,2.00012694944,0.681353050249,1.02425119063,0.429223761858
K17576,0.238785073965,1.75271720214,0.6547891403,1.85345408371,0.500254499881
K01100,0.948269696757,1.09405744988,1.18512680378,1.15286504821,0.619681001376
K06221,0.654971804949,0.576911127336,0.91713528964,1.55102876983,1.29995300825
K09903,3.51492656429,0.0755122301346,0.37513769354,0.609045150265,0.425378361768
K17578,0.802716766549,0.692907026643,1.32633373784,0.988465669832,1.18957679914
K06225,0.574817126415,0.911351556956,1.32807020055,0.816729686564,1.36903142951
K09907,3.27846624872,0.0,1.72153375128,0.0,0.0
K11502,0.913443551304,2.22331221608,0.542031536293,0.5442354869,0.776977209422
K00771,0.467372662944,0.441075954479,1.34979031519,1.38346993627,1.35829113112
K00773,0.982905215886,0.510638952553,1.4833697283,0.959774193405,1.06331190986
K00772,2.94160739106,0.485814733055,0.772316245605,0.435369143978,0.364892486305
K00779,0.201083846044,0.0,0.422360137359,2.38099155816,1.99556445843
K00778,0.0,0.0,0.0,5.0,0.0
K17675,0.999312680106,0.481738279755,1.13456516432,1.11127195618,1.27311191964
K12825,1.1059003541,1.73802224595,0.741262084095,0.669940421158,0.744874894699
K07174,1.48301060518,1.95945232945,1.55753706537,0.0,0.0
K07175,1.37782570689,0.0,1.4469825086,2.17519178452,0.0
K07170,0.495412924888,0.654572533951,0.520309153881,2.34641450238,0.983290884896
K07178,1.3926513197,1.07852390034,1.44426463574,0.345218601969,0.739341542256
K07179,1.60951798491,0.799149806311,1.64174651892,0.265453081314,0.684132608554
K10101,2.25981508777,0.497621599893,0.0,0.0,2.24256331234
K15555,0.0266192424368,0.228605261182,1.03434764974,0.945545069898,2.76488277674
K15553,2.44223876815,0.358526313249,0.427468111552,0.963906018077,0.807860788975
K15552,0.552747760592,1.46065427085,0.580525265238,1.30898417911,1.0970885242
K15551,1.22600579081,0.952847362,1.13607120361,0.683126986021,1.00194865756
K01829,0.0,0.0,0.971883848028,2.19143017054,1.83668598143
K04675,2.13295442473,0.0,0.0,2.02038214627,0.846663428996
K01823,0.8304660721,1.51433510041,0.683981466625,1.26280503508,0.708412325778
K15083,0.311601554169,0.916464228907,1.73520032477,0.81625746545,1.22047642671
K15085,0.819621853103,1.49164896422,0.949137529949,0.655423272635,1.08416838009
K00999,1.11582398207,1.0616161736,0.915400899448,0.746315072565,1.16084387231
K00995,0.619997592265,1.65802582101,0.600203683947,1.08183347859,1.03993942419
K00991,1.10874301109,0.672848569203,0.602201150138,1.90390866799,0.712298601581
K00990,0.281755439386,1.86137020905,0.295914633841,2.00173418806,0.559225529654
K00993,1.14743942549,1.50268081812,0.695737091735,0.777570953926,0.876571710723
K18237,0.414852559183,0.822159661137,1.30700602161,2.45598175807,0.0
K15332,2.19118673128,0.324464729531,1.37739422284,0.236736342306,0.870217974035
K15331,2.29341805064,0.328584742775,1.04144019364,0.588932482071,0.747624530882
K15336,1.03694334533,2.42234080074,0.587302484299,0.432426079768,0.52098728986
K15335,2.01226560985,0.545548831661,1.49387999029,0.249757410486,0.698548157716
K15334,0.0,0.782599991571,1.86617566485,0.0,2.35122434357
K15889,0.708983281836,1.39601630511,0.689737791576,1.1062701547,1.09899246678
K15338,0.643539366903,0.801209291103,1.20871763013,1.14296413249,1.20356957937
K13483,0.872230249314,0.288102557141,1.31676735549,1.54913064981,0.973769188251
K13482,0.486787733306,0.615192638417,1.26693793465,1.20286819207,1.42821350156
K13481,0.410246757188,3.7623291667,0.101374221573,0.342881439531,0.383168415011
K13485,0.0,1.5165126844,1.20540043898,0.0,2.27808687663
K14684,0.624878877198,0.475621755661,0.795339738283,2.18747417456,0.916685454293
K14685,0.645534775245,0.589329374803,1.55125202716,1.19958640685,1.01429741595
K02739,0.43729933019,2.54812383324,0.453617628126,0.664974239746,0.895984968698
K02738,0.614509407631,1.23132177653,0.693784251827,1.14283203495,1.31755252905
K14682,0.839898252415,1.50639345428,0.91311082035,0.74063605279,0.999961420166
K14683,0.448785283115,3.19447635942,0.321517992838,0.413441315199,0.621779049428
K05104,0.2531785243,0.334516319352,0.797682368254,0.599562235123,3.01506055297
K02731,0.404449088555,1.35697935037,0.593842494393,1.08399444608,1.5607346206
K02730,0.338880880407,2.16565005285,0.313958140954,0.961298477466,1.22021244833
K14688,0.213671071786,0.988063610069,0.673177424811,2.2769314679,0.84815642543
K02736,0.742039063476,2.63778591051,0.349640511635,0.670589054223,0.599945460156
K08351,0.938959966786,0.531672480685,1.40869048585,1.58822911845,0.532447948232
K02734,0.461486538193,2.41905057848,1.00756335774,0.451924700195,0.659974825395
K03469,1.03522234817,0.379932601926,1.14758316317,0.953353330414,1.48390855632
K11262,0.627961221763,1.13102645859,0.636841696202,1.96078293635,0.643387687094
K09607,1.87253650142,1.64936434797,0.0,1.47809915061,0.0
K03462,1.13435086172,0.540527085483,0.976465369556,1.05687681789,1.29177986535
K03465,0.856263232449,1.13132682436,1.5736904635,1.01385313695,0.424866342741
K03466,0.706223822009,0.60375832449,1.46152999181,1.03294805932,1.19553980237
K01648,0.848687389979,0.566098168176,0.932390204032,1.2341476218,1.41867661601
K01649,2.19854218594,0.432166029632,1.24432113473,0.502030925262,0.622939724436
K01640,0.512853296307,0.813115530281,1.02692265763,1.07278767928,1.57432083651
